filename,width,height,class,xmin,ymin,xmax,ymax
ball_1612.jpg,20,22,black,0,0,20,22
ball_14636.jpg,16,16,blue,0,0,16,16
ball_14136.jpg,19,19,black,0,0,19,19
ball_10874.jpg,18,21,red,0,0,18,21
ball_5613.jpg,20,22,white,0,0,20,22
ball_9959.jpg,18,19,white,0,0,18,19
ball_8872.jpg,18,22,red,0,0,18,22
ball_16066.jpg,18,18,black,0,0,18,18
ball_29.jpg,23,25,white,0,0,23,25
ball_5470.jpg,16,22,black,0,0,16,22
ball_1678.jpg,18,23,black,0,0,18,23
ball_5981.jpg,17,18,white,0,0,17,18
ball_13312.jpg,17,17,green,0,0,17,17
ball_13504.jpg,17,17,green,0,0,17,17
ball_4043.jpg,18,20,white,0,0,18,20
ball_12099.jpg,18,19,white,0,0,18,19
ball_2671.jpg,20,20,white,0,0,20,20
ball_5950.jpg,20,19,red,0,0,20,19
ball_14364.jpg,16,16,black,0,0,16,16
ball_10386.jpg,25,24,brown,0,0,25,24
ball_7625.jpg,19,21,white,0,0,19,21
ball_12390.jpg,16,19,brown,0,0,16,19
ball_9809.jpg,21,21,white,0,0,21,21
ball_4666.jpg,18,17,red,0,0,18,17
ball_11615.jpg,17,17,white,0,0,17,17
ball_12692.jpg,16,16,black,0,0,16,16
ball_5542.jpg,20,19,black,0,0,20,19
ball_5955.jpg,16,17,white,0,0,16,17
ball_8745.jpg,19,17,white,0,0,19,17
ball_14829.jpg,16,16,green,0,0,16,16
ball_13755.jpg,18,18,black,0,0,18,18
ball_15751.jpg,16,16,black,0,0,16,16
ball_5363.jpg,21,20,white,0,0,21,20
ball_8307.jpg,23,22,white,0,0,23,22
ball_13736.jpg,18,18,black,0,0,18,18
ball_16160.jpg,18,18,blue,0,0,18,18
ball_15955.jpg,16,16,black,0,0,16,16
ball_13283.jpg,16,16,green,0,0,16,16
ball_1149.jpg,20,18,white,0,0,20,18
ball_16046.jpg,16,16,blue,0,0,16,16
ball_11301.jpg,19,22,white,0,0,19,22
ball_10306.jpg,25,24,brown,0,0,25,24
ball_609.jpg,19,20,white,0,0,19,20
ball_5644.jpg,19,19,black,0,0,19,19
ball_10271.jpg,20,21,white,0,0,20,21
ball_16349.jpg,17,19,green,0,0,17,19
ball_8972.jpg,18,20,red,0,0,18,20
ball_14925.jpg,16,16,blue,0,0,16,16
ball_15304.jpg,16,16,black,0,0,16,16
ball_3495.jpg,20,20,white,0,0,20,20
ball_12791.jpg,17,17,black,0,0,17,17
ball_12277.jpg,17,19,white,0,0,17,19
ball_10680.jpg,18,21,red,0,0,18,21
ball_4619.jpg,16,16,white,0,0,16,16
ball_5628.jpg,18,20,black,0,0,18,20
ball_3941.jpg,19,20,white,0,0,19,20
ball_3561.jpg,24,22,white,0,0,24,22
ball_11602.jpg,19,22,brown,0,0,19,22
ball_12297.jpg,17,18,white,0,0,17,18
ball_12230.jpg,15,18,brown,0,0,15,18
ball_13609.jpg,16,16,black,0,0,16,16
ball_5976.jpg,19,21,red,0,0,19,21
ball_3025.jpg,17,18,white,0,0,17,18
ball_8458.jpg,17,19,red,0,0,17,19
ball_8103.jpg,22,23,white,0,0,22,23
ball_14909.jpg,16,16,blue,0,0,16,16
ball_11962.jpg,18,19,brown,0,0,18,19
ball_10467.jpg,18,19,white,0,0,18,19
ball_9647.jpg,18,22,white,0,0,18,22
ball_7178.jpg,22,24,red,0,0,22,24
ball_7459.jpg,16,17,white,0,0,16,17
ball_842.jpg,20,21,pink,0,0,20,21
ball_9789.jpg,21,20,white,0,0,21,20
ball_10089.jpg,18,19,white,0,0,18,19
ball_15317.jpg,17,17,black,0,0,17,17
ball_15042.jpg,16,16,black,0,0,16,16
ball_6055.jpg,18,18,white,0,0,18,18
ball_16151.jpg,17,17,blue,0,0,17,17
ball_754.jpg,20,21,pink,0,0,20,21
ball_3207.jpg,30,31,white,0,0,30,31
ball_2067.jpg,20,19,white,0,0,20,19
ball_572.jpg,20,21,pink,0,0,20,21
ball_11930.jpg,19,20,brown,0,0,19,20
ball_6025.jpg,17,17,white,0,0,17,17
ball_3518.jpg,22,21,brown,0,0,22,21
ball_11304.jpg,19,22,brown,0,0,19,22
ball_6629.jpg,24,24,white,0,0,24,24
ball_6583.jpg,20,21,white,0,0,20,21
ball_1377.jpg,21,22,white,0,0,21,22
ball_11789.jpg,20,21,white,0,0,20,21
ball_8560.jpg,16,18,red,0,0,16,18
ball_975.jpg,26,26,white,0,0,26,26
ball_6341.jpg,19,18,white,0,0,19,18
ball_6607.jpg,20,21,white,0,0,20,21
ball_3035.jpg,18,18,white,0,0,18,18
ball_15008.jpg,17,17,blue,0,0,17,17
ball_2813.jpg,20,20,white,0,0,20,20
ball_15964.jpg,18,18,green,0,0,18,18
ball_12749.jpg,16,16,pink,0,0,16,16
ball_3086.jpg,21,21,brown,0,0,21,21
ball_6209.jpg,20,19,white,0,0,20,19
ball_4678.jpg,18,17,red,0,0,18,17
ball_9603.jpg,18,22,white,0,0,18,22
ball_13629.jpg,17,17,green,0,0,17,17
ball_12119.jpg,17,18,white,0,0,17,18
ball_16439.jpg,19,19,black,0,0,19,19
ball_5555.jpg,20,22,white,0,0,20,22
ball_16185.jpg,19,19,blue,0,0,19,19
ball_8806.jpg,18,21,red,0,0,18,21
ball_4467.jpg,19,20,white,0,0,19,20
ball_73.jpg,22,26,white,0,0,22,26
ball_10133.jpg,25,25,white,0,0,25,25
ball_9465.jpg,19,20,white,0,0,19,20
ball_4877.jpg,18,19,white,0,0,18,19
ball_13129.jpg,18,18,green,0,0,18,18
ball_307.jpg,22,26,white,0,0,22,26
ball_2755.jpg,20,20,white,0,0,20,20
ball_13149.jpg,19,19,black,0,0,19,19
ball_7925.jpg,19,21,white,0,0,19,21
ball_12359.jpg,17,18,white,0,0,17,18
ball_14975.jpg,16,16,blue,0,0,16,16
ball_13725.jpg,19,19,black,0,0,19,19
ball_11272.jpg,19,23,brown,0,0,19,23
ball_11206.jpg,20,22,brown,0,0,20,22
ball_7500.jpg,21,23,red,0,0,21,23
ball_5921.jpg,18,17,white,0,0,18,17
ball_12236.jpg,15,18,brown,0,0,15,18
ball_4867.jpg,17,18,white,0,0,17,18
ball_14672.jpg,18,18,black,0,0,18,18
ball_4636.jpg,18,19,red,0,0,18,19
ball_16278.jpg,18,18,black,0,0,18,18
ball_8798.jpg,18,19,red,0,0,18,19
ball_16312.jpg,17,17,blue,0,0,17,17
ball_6721.jpg,21,23,white,0,0,21,23
ball_8341.jpg,23,22,white,0,0,23,22
ball_3739.jpg,17,18,white,0,0,17,18
ball_9504.jpg,20,22,brown,0,0,20,22
ball_8303.jpg,23,22,white,0,0,23,22
ball_10401.jpg,20,20,white,0,0,20,20
ball_910.jpg,20,18,black,0,0,20,18
ball_4851.jpg,17,17,white,0,0,17,17
ball_13932.jpg,16,16,green,0,0,16,16
ball_11404.jpg,19,22,brown,0,0,19,22
ball_10900.jpg,18,21,red,0,0,18,21
ball_12970.jpg,16,16,blue,0,0,16,16
ball_9050.jpg,22,22,brown,0,0,22,22
ball_8017.jpg,22,23,white,0,0,22,23
ball_12286.jpg,15,18,brown,0,0,15,18
ball_13519.jpg,17,17,blue,0,0,17,17
ball_9011.jpg,19,17,white,0,0,19,17
ball_15242.jpg,16,16,green,0,0,16,16
ball_12635.jpg,16,16,black,0,0,16,16
ball_5726.jpg,19,21,black,0,0,19,21
ball_6642.jpg,22,25,red,0,0,22,25
ball_14764.jpg,16,16,blue,0,0,16,16
ball_1905.jpg,22,22,white,0,0,22,22
ball_6048.jpg,21,21,red,0,0,21,21
ball_1065.jpg,18,19,white,0,0,18,19
ball_1466.jpg,23,22,yellow,0,0,23,22
ball_10812.jpg,18,21,red,0,0,18,21
ball_12737.jpg,16,16,green,0,0,16,16
ball_15924.jpg,17,17,black,0,0,17,17
ball_4883.jpg,17,18,white,0,0,17,18
ball_13394.jpg,17,17,green,0,0,17,17
ball_12113.jpg,18,19,white,0,0,18,19
ball_10688.jpg,18,21,red,0,0,18,21
ball_7069.jpg,19,18,white,0,0,19,18
ball_3077.jpg,21,19,white,0,0,21,19
ball_8831.jpg,19,17,white,0,0,19,17
ball_9014.jpg,18,20,red,0,0,18,20
ball_5864.jpg,21,22,red,0,0,21,22
ball_1392.jpg,23,22,yellow,0,0,23,22
ball_7579.jpg,19,21,white,0,0,19,21
ball_6027.jpg,18,15,white,0,0,18,15
ball_7604.jpg,18,19,blue,0,0,18,19
ball_2195.jpg,17,15,white,0,0,17,15
ball_8427.jpg,24,23,white,0,0,24,23
ball_6588.jpg,20,24,red,0,0,20,24
ball_15758.jpg,19,19,black,0,0,19,19
ball_3266.jpg,21,24,brown,0,0,21,24
ball_10743.jpg,17,19,white,0,0,17,19
ball_702.jpg,20,21,pink,0,0,20,21
ball_656.jpg,20,21,pink,0,0,20,21
ball_9522.jpg,19,22,brown,0,0,19,22
ball_2703.jpg,20,20,white,0,0,20,20
ball_3675.jpg,17,18,white,0,0,17,18
ball_11152.jpg,19,22,brown,0,0,19,22
ball_5171.jpg,21,20,white,0,0,21,20
ball_13118.jpg,18,19,green,0,0,18,19
ball_10729.jpg,17,19,white,0,0,17,19
ball_9996.jpg,21,22,brown,0,0,21,22
ball_10637.jpg,17,19,white,0,0,17,19
ball_7083.jpg,18,18,white,0,0,18,18
ball_11442.jpg,19,22,brown,0,0,19,22
ball_15388.jpg,16,16,black,0,0,16,16
ball_13852.jpg,17,17,green,0,0,17,17
ball_11901.jpg,18,22,white,0,0,18,22
ball_116.jpg,17,20,red,0,0,17,20
ball_5763.jpg,20,22,white,0,0,20,22
ball_10789.jpg,17,19,white,0,0,17,19
ball_5325.jpg,21,20,white,0,0,21,20
ball_4598.jpg,18,19,red,0,0,18,19
ball_5563.jpg,20,22,white,0,0,20,22
ball_1650.jpg,21,20,black,0,0,21,20
ball_16353.jpg,19,18,green,0,0,19,18
ball_12882.jpg,18,18,green,0,0,18,18
ball_10989.jpg,21,22,white,0,0,21,22
ball_1350.jpg,23,22,yellow,0,0,23,22
ball_10924.jpg,18,21,red,0,0,18,21
ball_13612.jpg,16,16,green,0,0,16,16
ball_717.jpg,19,20,white,0,0,19,20
ball_14395.jpg,19,19,black,0,0,19,19
ball_6581.jpg,20,21,white,0,0,20,21
ball_13949.jpg,16,16,blue,0,0,16,16
ball_15220.jpg,18,18,green,0,0,18,18
ball_10091.jpg,18,19,white,0,0,18,19
ball_7620.jpg,18,19,blue,0,0,18,19
ball_7696.jpg,19,19,blue,0,0,19,19
ball_5369.jpg,21,20,white,0,0,21,20
ball_3979.jpg,19,22,white,0,0,19,22
ball_3186.jpg,25,26,brown,0,0,25,26
ball_6479.jpg,20,21,white,0,0,20,21
ball_13819.jpg,19,19,blue,0,0,19,19
ball_808.jpg,20,21,pink,0,0,20,21
ball_3127.jpg,34,24,white,0,0,34,24
ball_5472.jpg,16,22,black,0,0,16,22
ball_2765.jpg,20,20,white,0,0,20,20
ball_3839.jpg,20,20,white,0,0,20,20
ball_11607.jpg,17,18,white,0,0,17,18
ball_12060.jpg,16,18,brown,0,0,16,18
ball_13101.jpg,18,18,green,0,0,18,18
ball_469.jpg,24,24,white,0,0,24,24
ball_3110.jpg,20,24,brown,0,0,20,24
ball_12395.jpg,17,18,white,0,0,17,18
ball_6325.jpg,21,21,white,0,0,21,21
ball_9331.jpg,20,21,white,0,0,20,21
ball_3412.jpg,27,21,brown,0,0,27,21
ball_12392.jpg,16,19,brown,0,0,16,19
ball_76.jpg,19,21,red,0,0,19,21
ball_683.jpg,19,20,white,0,0,19,20
ball_1538.jpg,23,22,yellow,0,0,23,22
ball_3621.jpg,21,19,white,0,0,21,19
ball_13460.jpg,16,16,blue,0,0,16,16
ball_16079.jpg,19,19,black,0,0,19,19
ball_5627.jpg,20,22,white,0,0,20,22
ball_5596.jpg,20,20,black,0,0,20,20
ball_62.jpg,18,19,red,0,0,18,19
ball_12743.jpg,16,16,green,0,0,16,16
ball_5409.jpg,21,20,white,0,0,21,20
ball_4455.jpg,19,21,white,0,0,19,21
ball_15657.jpg,16,16,black,0,0,16,16
ball_5663.jpg,20,22,white,0,0,20,22
ball_4334.jpg,18,21,blue,0,0,18,21
ball_8191.jpg,22,23,white,0,0,22,23
ball_15043.jpg,17,17,black,0,0,17,17
ball_8227.jpg,22,23,white,0,0,22,23
ball_1086.jpg,22,26,black,0,0,22,26
ball_2999.jpg,20,20,white,0,0,20,20
ball_11370.jpg,19,22,brown,0,0,19,22
ball_15552.jpg,17,17,black,0,0,17,17
ball_15840.jpg,19,19,green,0,0,19,19
ball_2097.jpg,17,19,white,0,0,17,19
ball_8317.jpg,23,22,white,0,0,23,22
ball_14576.jpg,16,16,green,0,0,16,16
ball_9288.jpg,20,22,brown,0,0,20,22
ball_6769.jpg,22,23,white,0,0,22,23
ball_7231.jpg,17,19,white,0,0,17,19
ball_14463.jpg,17,17,blue,0,0,17,17
ball_8534.jpg,16,19,red,0,0,16,19
ball_14470.jpg,16,16,blue,0,0,16,16
ball_12663.jpg,16,16,black,0,0,16,16
ball_16460.jpg,16,16,black,0,0,16,16
ball_2572.jpg,19,20,red,0,0,19,20
ball_9627.jpg,18,22,white,0,0,18,22
ball_12142.jpg,16,17,brown,0,0,16,17
ball_1328.jpg,23,22,yellow,0,0,23,22
ball_15948.jpg,17,17,black,0,0,17,17
ball_12585.jpg,29,30,black,0,0,29,30
ball_16128.jpg,17,17,green,0,0,17,17
ball_1553.jpg,21,22,white,0,0,21,22
ball_768.jpg,20,21,pink,0,0,20,21
ball_8477.jpg,17,19,white,0,0,17,19
ball_15362.jpg,19,19,black,0,0,19,19
ball_10488.jpg,25,24,brown,0,0,25,24
ball_13355.jpg,17,17,black,0,0,17,17
ball_822.jpg,20,21,pink,0,0,20,21
ball_8425.jpg,24,23,white,0,0,24,23
ball_4847.jpg,18,17,white,0,0,18,17
ball_13995.jpg,19,19,black,0,0,19,19
ball_13131.jpg,16,16,green,0,0,16,16
ball_3039.jpg,18,19,white,0,0,18,19
ball_8149.jpg,22,23,white,0,0,22,23
ball_11623.jpg,18,18,white,0,0,18,18
ball_699.jpg,19,20,white,0,0,19,20
ball_14342.jpg,17,17,green,0,0,17,17
ball_15315.jpg,19,19,black,0,0,19,19
ball_9194.jpg,20,22,brown,0,0,20,22
ball_4622.jpg,18,18,red,0,0,18,18
ball_8573.jpg,20,18,white,0,0,20,18
ball_9544.jpg,19,22,brown,0,0,19,22
ball_10827.jpg,17,19,white,0,0,17,19
ball_7280.jpg,21,22,red,0,0,21,22
ball_14728.jpg,19,19,black,0,0,19,19
ball_10044.jpg,21,22,brown,0,0,21,22
ball_11214.jpg,20,22,brown,0,0,20,22
ball_7059.jpg,19,20,white,0,0,19,20
ball_15926.jpg,19,19,black,0,0,19,19
ball_13867.jpg,16,16,green,0,0,16,16
ball_10629.jpg,17,19,white,0,0,17,19
ball_7024.jpg,19,21,red,0,0,19,21
ball_2597.jpg,20,20,white,0,0,20,20
ball_14632.jpg,17,17,blue,0,0,17,17
ball_10567.jpg,18,19,white,0,0,18,19
ball_15147.jpg,15,14,blue,0,0,15,14
ball_8555.jpg,19,18,white,0,0,19,18
ball_6932.jpg,16,17,red,0,0,16,17
ball_15809.jpg,19,19,blue,0,0,19,19
ball_2143.jpg,17,17,white,0,0,17,17
ball_13570.jpg,17,17,black,0,0,17,17
ball_1029.jpg,22,20,white,0,0,22,20
ball_5042.jpg,21,22,black,0,0,21,22
ball_3917.jpg,22,21,white,0,0,22,21
ball_12319.jpg,17,18,white,0,0,17,18
ball_8684.jpg,18,19,red,0,0,18,19
ball_14367.jpg,19,19,black,0,0,19,19
ball_3341.jpg,24,24,white,0,0,24,24
ball_3623.jpg,21,19,white,0,0,21,19
ball_13215.jpg,18,18,blue,0,0,18,18
ball_15486.jpg,16,16,blue,0,0,16,16
ball_12683.jpg,16,16,black,0,0,16,16
ball_767.jpg,19,20,white,0,0,19,20
ball_7015.jpg,18,19,white,0,0,18,19
ball_7585.jpg,19,21,white,0,0,19,21
ball_7581.jpg,19,21,white,0,0,19,21
ball_11506.jpg,19,22,brown,0,0,19,22
ball_2553.jpg,20,20,white,0,0,20,20
ball_864.jpg,20,21,pink,0,0,20,21
ball_5767.jpg,20,22,white,0,0,20,22
ball_69.jpg,22,26,white,0,0,22,26
ball_11231.jpg,19,22,white,0,0,19,22
ball_10335.jpg,20,20,white,0,0,20,20
ball_14739.jpg,23,23,blue,0,0,23,23
ball_11127.jpg,19,22,white,0,0,19,22
ball_13789.jpg,16,16,black,0,0,16,16
ball_14427.jpg,16,16,blue,0,0,16,16
ball_5830.jpg,19,21,black,0,0,19,21
ball_15860.jpg,16,16,green,0,0,16,16
ball_1088.jpg,28,27,black,0,0,28,27
ball_6276.jpg,20,20,red,0,0,20,20
ball_14037.jpg,18,18,green,0,0,18,18
ball_3139.jpg,28,23,white,0,0,28,23
ball_1751.jpg,22,22,white,0,0,22,22
ball_6634.jpg,24,26,red,0,0,24,26
ball_1243.jpg,21,21,white,0,0,21,21
ball_4378.jpg,19,20,blue,0,0,19,20
ball_11529.jpg,17,18,white,0,0,17,18
ball_2249.jpg,14,12,white,0,0,14,12
ball_15736.jpg,17,17,black,0,0,17,17
ball_9697.jpg,21,22,white,0,0,21,22
ball_13161.jpg,19,19,black,0,0,19,19
ball_1303.jpg,24,24,white,0,0,24,24
ball_14326.jpg,17,17,green,0,0,17,17
ball_1474.jpg,23,22,yellow,0,0,23,22
ball_1843.jpg,22,22,white,0,0,22,22
ball_7343.jpg,17,17,white,0,0,17,17
ball_11093.jpg,20,22,white,0,0,20,22
ball_4009.jpg,19,19,white,0,0,19,19
ball_15572.jpg,17,17,black,0,0,17,17
ball_10837.jpg,17,19,white,0,0,17,19
ball_13426.jpg,18,18,blue,0,0,18,18
ball_13701.jpg,16,16,blue,0,0,16,16
ball_14014.jpg,18,18,black,0,0,18,18
ball_15949.jpg,18,18,black,0,0,18,18
ball_4416.jpg,19,20,blue,0,0,19,20
ball_12159.jpg,16,18,white,0,0,16,18
ball_6601.jpg,20,21,white,0,0,20,21
ball_15698.jpg,18,18,green,0,0,18,18
ball_10206.jpg,22,21,brown,0,0,22,21
ball_7255.jpg,17,18,white,0,0,17,18
ball_3192.jpg,28,28,brown,0,0,28,28
ball_10305.jpg,21,21,white,0,0,21,21
ball_13326.jpg,16,16,green,0,0,16,16
ball_1483.jpg,21,22,white,0,0,21,22
ball_3226.jpg,23,26,brown,0,0,23,26
ball_15818.jpg,16,16,blue,0,0,16,16
ball_11837.jpg,21,24,white,0,0,21,24
ball_13404.jpg,19,19,green,0,0,19,19
ball_12440.jpg,16,16,blue,0,0,16,16
ball_556.jpg,20,21,pink,0,0,20,21
ball_13985.jpg,16,16,blue,0,0,16,16
ball_12968.jpg,18,18,blue,0,0,18,18
ball_11927.jpg,18,21,white,0,0,18,21
ball_12533.jpg,16,16,green,0,0,16,16
ball_14096.jpg,18,18,blue,0,0,18,18
ball_3171.jpg,26,29,white,0,0,26,29
ball_13792.jpg,16,16,black,0,0,16,16
ball_4661.jpg,16,16,white,0,0,16,16
ball_15168.jpg,17,17,black,0,0,17,17
ball_11526.jpg,19,22,brown,0,0,19,22
ball_10419.jpg,18,19,white,0,0,18,19
ball_7439.jpg,17,17,white,0,0,17,17
ball_11935.jpg,18,21,white,0,0,18,21
ball_5535.jpg,20,22,white,0,0,20,22
ball_11788.jpg,21,21,brown,0,0,21,21
ball_14036.jpg,17,17,green,0,0,17,17
ball_750.jpg,20,21,pink,0,0,20,21
ball_8083.jpg,22,23,white,0,0,22,23
ball_10943.jpg,18,21,white,0,0,18,21
ball_6202.jpg,19,20,red,0,0,19,20
ball_6930.jpg,14,17,red,0,0,14,17
ball_8185.jpg,22,23,white,0,0,22,23
ball_1563.jpg,21,22,white,0,0,21,22
ball_8294.jpg,17,19,red,0,0,17,19
ball_15527.jpg,17,17,blue,0,0,17,17
ball_12260.jpg,15,18,brown,0,0,15,18
ball_11836.jpg,17,22,brown,0,0,17,22
ball_5852.jpg,19,20,red,0,0,19,20
ball_10922.jpg,18,21,red,0,0,18,21
ball_10126.jpg,20,20,brown,0,0,20,20
ball_3381.jpg,24,26,white,0,0,24,26
ball_13.jpg,22,26,white,0,0,22,26
ball_4228.jpg,19,20,blue,0,0,19,20
ball_13732.jpg,18,18,black,0,0,18,18
ball_16396.jpg,18,19,blue,0,0,18,19
ball_14506.jpg,17,17,black,0,0,17,17
ball_417.jpg,22,26,white,0,0,22,26
ball_14891.jpg,18,18,blue,0,0,18,18
ball_4785.jpg,20,20,white,0,0,20,20
ball_6579.jpg,20,21,white,0,0,20,21
ball_13685.jpg,18,18,blue,0,0,18,18
ball_9192.jpg,20,22,brown,0,0,20,22
ball_12339.jpg,17,18,white,0,0,17,18
ball_12218.jpg,15,18,brown,0,0,15,18
ball_5061.jpg,21,20,white,0,0,21,20
ball_6703.jpg,22,24,white,0,0,22,24
ball_1336.jpg,23,22,yellow,0,0,23,22
ball_3264.jpg,24,25,brown,0,0,24,25
ball_5420.jpg,19,21,black,0,0,19,21
ball_12896.jpg,16,16,green,0,0,16,16
ball_823.jpg,19,20,white,0,0,19,20
ball_14093.jpg,19,19,blue,0,0,19,19
ball_14494.jpg,16,16,blue,0,0,16,16
ball_6535.jpg,20,21,white,0,0,20,21
ball_11878.jpg,18,21,brown,0,0,18,21
ball_14048.jpg,17,17,green,0,0,17,17
ball_9588.jpg,19,22,brown,0,0,19,22
ball_1903.jpg,22,22,white,0,0,22,22
ball_12773.jpg,19,19,black,0,0,19,19
ball_8115.jpg,22,23,white,0,0,22,23
ball_8628.jpg,18,19,red,0,0,18,19
ball_1354.jpg,23,22,yellow,0,0,23,22
ball_5429.jpg,20,22,white,0,0,20,22
ball_10464.jpg,25,24,brown,0,0,25,24
ball_5549.jpg,20,22,white,0,0,20,22
ball_1153.jpg,23,20,white,0,0,23,20
ball_2307.jpg,15,11,white,0,0,15,11
ball_1973.jpg,21,24,white,0,0,21,24
ball_373.jpg,22,26,white,0,0,22,26
ball_5416.jpg,16,20,black,0,0,16,20
ball_9265.jpg,22,23,white,0,0,22,23
ball_1207.jpg,21,20,white,0,0,21,20
ball_12308.jpg,15,18,brown,0,0,15,18
ball_835.jpg,19,20,white,0,0,19,20
ball_6426.jpg,21,21,red,0,0,21,21
ball_12439.jpg,16,16,blue,0,0,16,16
ball_12174.jpg,15,17,brown,0,0,15,17
ball_3537.jpg,23,19,white,0,0,23,19
ball_16252.jpg,16,16,black,0,0,16,16
ball_8495.jpg,18,18,white,0,0,18,18
ball_12104.jpg,15,18,brown,0,0,15,18
ball_4379.jpg,18,22,white,0,0,18,22
ball_12944.jpg,16,16,green,0,0,16,16
ball_12096.jpg,16,18,brown,0,0,16,18
ball_12527.jpg,16,16,green,0,0,16,16
ball_7675.jpg,19,21,white,0,0,19,21
ball_7787.jpg,19,21,white,0,0,19,21
ball_14250.jpg,19,19,blue,0,0,19,19
ball_1349.jpg,21,22,white,0,0,21,22
ball_10868.jpg,18,21,red,0,0,18,21
ball_277.jpg,22,26,white,0,0,22,26
ball_14314.jpg,16,16,black,0,0,16,16
ball_14220.jpg,16,16,green,0,0,16,16
ball_3079.jpg,18,19,white,0,0,18,19
ball_15303.jpg,34,34,black,0,0,34,34
ball_3698.jpg,19,20,red,0,0,19,20
ball_7678.jpg,18,19,blue,0,0,18,19
ball_13655.jpg,16,16,green,0,0,16,16
ball_817.jpg,19,20,white,0,0,19,20
ball_15771.jpg,16,16,black,0,0,16,16
ball_11738.jpg,21,21,brown,0,0,21,21
ball_2462.jpg,21,21,red,0,0,21,21
ball_6564.jpg,23,21,red,0,0,23,21
ball_12725.jpg,18,19,green,0,0,18,19
ball_8492.jpg,15,18,red,0,0,15,18
ball_15621.jpg,19,19,blue,0,0,19,19
ball_12842.jpg,17,17,blue,0,0,17,17
ball_7229.jpg,17,18,white,0,0,17,18
ball_13493.jpg,18,18,green,0,0,18,18
ball_7819.jpg,19,21,white,0,0,19,21
ball_5719.jpg,20,22,white,0,0,20,22
ball_3658.jpg,19,20,red,0,0,19,20
ball_6346.jpg,19,20,red,0,0,19,20
ball_7728.jpg,18,19,blue,0,0,18,19
ball_1009.jpg,20,21,white,0,0,20,21
ball_6773.jpg,26,26,white,0,0,26,26
ball_14837.jpg,19,19,green,0,0,19,19
ball_8619.jpg,20,19,white,0,0,20,19
ball_5638.jpg,19,20,black,0,0,19,20
ball_1485.jpg,21,22,white,0,0,21,22
ball_8848.jpg,19,21,red,0,0,19,21
ball_5928.jpg,19,19,red,0,0,19,19
ball_5750.jpg,20,19,black,0,0,20,19
ball_3799.jpg,17,21,white,0,0,17,21
ball_1367.jpg,21,22,white,0,0,21,22
ball_15058.jpg,16,16,black,0,0,16,16
ball_9940.jpg,21,22,brown,0,0,21,22
ball_11950.jpg,16,17,brown,0,0,16,17
ball_5637.jpg,20,22,white,0,0,20,22
ball_6749.jpg,22,25,white,0,0,22,25
ball_14927.jpg,27,27,black,0,0,27,27
ball_6057.jpg,17,19,white,0,0,17,19
ball_12062.jpg,17,18,brown,0,0,17,18
ball_11239.jpg,19,22,white,0,0,19,22
ball_5295.jpg,21,20,white,0,0,21,20
ball_4701.jpg,17,16,white,0,0,17,16
ball_14531.jpg,18,18,black,0,0,18,18
ball_15101.jpg,13,14,green,0,0,13,14
ball_11973.jpg,18,21,white,0,0,18,21
ball_5611.jpg,20,22,white,0,0,20,22
ball_3563.jpg,22,20,white,0,0,22,20
ball_5565.jpg,20,22,white,0,0,20,22
ball_5261.jpg,21,20,white,0,0,21,20
ball_8541.jpg,18,19,white,0,0,18,19
ball_755.jpg,19,20,white,0,0,19,20
ball_13497.jpg,18,18,green,0,0,18,18
ball_15995.jpg,17,17,green,0,0,17,17
ball_14328.jpg,19,19,green,0,0,19,19
ball_846.jpg,20,21,pink,0,0,20,21
ball_2877.jpg,20,20,white,0,0,20,20
ball_11761.jpg,16,19,white,0,0,16,19
ball_7521.jpg,17,18,white,0,0,17,18
ball_6406.jpg,20,21,red,0,0,20,21
ball_4654.jpg,18,18,red,0,0,18,18
ball_982.jpg,19,19,black,0,0,19,19
ball_10918.jpg,18,21,red,0,0,18,21
ball_7096.jpg,22,24,red,0,0,22,24
ball_4435.jpg,19,22,white,0,0,19,22
ball_16269.jpg,17,17,black,0,0,17,17
ball_16234.jpg,16,16,green,0,0,16,16
ball_3165.jpg,28,23,white,0,0,28,23
ball_10791.jpg,17,19,white,0,0,17,19
ball_14253.jpg,18,18,blue,0,0,18,18
ball_1110.jpg,25,30,black,0,0,25,30
ball_11679.jpg,14,17,white,0,0,14,17
ball_13535.jpg,17,17,blue,0,0,17,17
ball_3553.jpg,21,18,white,0,0,21,18
ball_11259.jpg,19,22,white,0,0,19,22
ball_654.jpg,20,21,pink,0,0,20,21
ball_12538.jpg,16,16,green,0,0,16,16
ball_5211.jpg,21,20,white,0,0,21,20
ball_571.jpg,19,20,white,0,0,19,20
ball_7575.jpg,19,21,white,0,0,19,21
ball_14983.jpg,16,16,blue,0,0,16,16
ball_6306.jpg,18,20,red,0,0,18,20
ball_8345.jpg,23,22,white,0,0,23,22
ball_706.jpg,20,21,pink,0,0,20,21
ball_3724.jpg,19,20,red,0,0,19,20
ball_7331.jpg,17,17,white,0,0,17,17
ball_14421.jpg,18,18,blue,0,0,18,18
ball_1895.jpg,22,22,white,0,0,22,22
ball_12917.jpg,16,18,green,0,0,16,18
ball_12805.jpg,16,16,black,0,0,16,16
ball_3410.jpg,22,23,brown,0,0,22,23
ball_10230.jpg,22,22,brown,0,0,22,22
ball_3987.jpg,20,22,white,0,0,20,22
ball_14257.jpg,18,18,blue,0,0,18,18
ball_13854.jpg,19,19,green,0,0,19,19
